plain_english_result,chain,chain_id,chunk,contract,chain_mint_number,chunk_mint_number,airdrop_type,asset_category,asset_category_id,asset_product_name,asset_upc,v4_asset_token_id,v6_asset_token_id,recipient_address,asset_source_owner_from_raw,worn_by_banny_v4_token_id,worn_by_banny_v6_token_id,worn_by_banny_product_name,outfitted_banny_recipient_address,notes
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,399,3,standalone_asset,Fist,12,Dagger,49,49000000008,49000000008,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,400,4,standalone_asset,Fist,12,Dagger,49,49000000009,49000000009,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,401,5,standalone_asset,Fist,12,Dagger,49,49000000010,49000000010,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,402,6,standalone_asset,Fist,12,Dagger,49,49000000011,49000000011,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,403,7,standalone_asset,Fist,12,Dagger,49,49000000012,49000000012,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,404,8,standalone_asset,Fist,12,Dagger,49,49000000013,49000000013,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,405,9,standalone_asset,Fist,12,Dagger,49,49000000014,49000000014,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,406,10,standalone_asset,Fist,12,Dagger,49,49000000015,49000000015,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,407,11,standalone_asset,Fist,12,Dagger,49,49000000016,49000000016,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,408,12,standalone_asset,Fist,12,Dagger,49,49000000017,49000000017,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,409,13,standalone_asset,Fist,12,Dagger,49,49000000018,49000000018,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,410,14,standalone_asset,Fist,12,Dagger,49,49000000019,49000000019,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,411,15,standalone_asset,Fist,12,Dagger,49,49000000020,49000000020,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,412,16,standalone_asset,Fist,12,Dagger,49,49000000021,49000000021,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,413,17,standalone_asset,Fist,12,Dagger,49,49000000022,49000000022,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,414,18,standalone_asset,Fist,12,Dagger,49,49000000023,49000000023,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,415,19,standalone_asset,Fist,12,Dagger,49,49000000024,49000000024,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,416,20,standalone_asset,Fist,12,Dagger,49,49000000025,49000000025,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,417,21,standalone_asset,Fist,12,Dagger,49,49000000026,49000000026,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,418,22,standalone_asset,Fist,12,Dagger,49,49000000027,49000000027,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,419,23,standalone_asset,Fist,12,Dagger,49,49000000028,49000000028,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,420,24,standalone_asset,Fist,12,Dagger,49,49000000029,49000000029,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,421,25,standalone_asset,Fist,12,Dagger,49,49000000030,49000000030,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,422,26,standalone_asset,Fist,12,Dagger,49,49000000031,49000000031,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,423,27,standalone_asset,Fist,12,Dagger,49,49000000032,49000000032,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,424,28,standalone_asset,Fist,12,Dagger,49,49000000033,49000000033,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,425,29,standalone_asset,Fist,12,Dagger,49,49000000034,49000000034,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,426,30,standalone_asset,Fist,12,Dagger,49,49000000035,49000000035,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,427,31,standalone_asset,Fist,12,Dagger,49,49000000036,49000000036,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,428,32,standalone_asset,Fist,12,Dagger,49,49000000037,49000000037,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,429,33,standalone_asset,Fist,12,Dagger,49,49000000038,49000000038,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,430,34,standalone_asset,Fist,12,Dagger,49,49000000039,49000000039,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,431,35,standalone_asset,Fist,12,Dagger,49,49000000040,49000000040,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,432,36,standalone_asset,Fist,12,Dagger,49,49000000041,49000000041,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,433,37,standalone_asset,Fist,12,Dagger,49,49000000042,49000000042,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,434,38,standalone_asset,Fist,12,Dagger,49,49000000043,49000000043,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,435,39,standalone_asset,Fist,12,Dagger,49,49000000044,49000000044,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,436,40,standalone_asset,Fist,12,Dagger,49,49000000045,49000000045,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,437,41,standalone_asset,Fist,12,Dagger,49,49000000046,49000000046,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,438,42,standalone_asset,Fist,12,Dagger,49,49000000047,49000000047,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,439,43,standalone_asset,Fist,12,Dagger,49,49000000048,49000000048,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,440,44,standalone_asset,Fist,12,Dagger,49,49000000049,49000000049,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,441,45,standalone_asset,Fist,12,Dagger,49,49000000050,49000000050,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,442,46,standalone_asset,Fist,12,Dagger,49,49000000051,49000000051,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,443,47,standalone_asset,Fist,12,Dagger,49,49000000052,49000000052,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,444,48,standalone_asset,Fist,12,Dagger,49,49000000053,49000000053,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,445,49,standalone_asset,Fist,12,Dagger,49,49000000054,49000000054,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,446,50,standalone_asset,Fist,12,Dagger,49,49000000055,49000000055,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,447,51,standalone_asset,Fist,12,Dagger,49,49000000056,49000000056,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,448,52,standalone_asset,Fist,12,Dagger,49,49000000057,49000000057,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,449,53,standalone_asset,Fist,12,Dagger,49,49000000058,49000000058,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,450,54,standalone_asset,Fist,12,Dagger,49,49000000059,49000000059,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,451,55,standalone_asset,Fist,12,Dagger,49,49000000060,49000000060,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,452,56,standalone_asset,Fist,12,Dagger,49,49000000061,49000000061,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,453,57,standalone_asset,Fist,12,Dagger,49,49000000062,49000000062,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,454,58,standalone_asset,Fist,12,Dagger,49,49000000063,49000000063,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,455,59,standalone_asset,Fist,12,Dagger,49,49000000064,49000000064,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,456,60,standalone_asset,Fist,12,Dagger,49,49000000065,49000000065,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,457,61,standalone_asset,Fist,12,Dagger,49,49000000066,49000000066,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,458,62,standalone_asset,Fist,12,Dagger,49,49000000067,49000000067,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,459,63,standalone_asset,Fist,12,Dagger,49,49000000068,49000000068,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,460,64,standalone_asset,Fist,12,Dagger,49,49000000069,49000000069,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,461,65,standalone_asset,Fist,12,Dagger,49,49000000070,49000000070,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,462,66,standalone_asset,Fist,12,Dagger,49,49000000071,49000000071,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,463,67,standalone_asset,Fist,12,Dagger,49,49000000072,49000000072,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,464,68,standalone_asset,Fist,12,Dagger,49,49000000073,49000000073,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,465,69,standalone_asset,Fist,12,Dagger,49,49000000074,49000000074,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,466,70,standalone_asset,Fist,12,Dagger,49,49000000075,49000000075,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Ethereum,1,8,AirdropV4BannysEthereum8,467,71,standalone_asset,Fist,12,Dagger,49,49000000076,49000000076,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
